Job ID,Title,Company,Location,Category,Subcategory,Function,Type,Level,Min Salary,Max Salary,Salary Negotiation,Min Experience,Max Experience,Fresh Graduate,SMA/SMK/STM,Diploma/D1/D2/D3,Sarjana/S1,Master/S2,Doctor/S3,Posted Date,Description,Skill_Set,Link
15115618,Staff Marketing,PT Wismatata Eltrajaya,Sidoarjo,Marketing / Pemasaran,Komunikasi Pemasaran,Staff Marketing,Full Time,Staff / Officer,,,1,1,2,0,0,1,1,0,0,2025-06-17 09:30:00,"PT.WISMATATA ELTRAJAYA yang bergerak dalam bidang Pemeliharaan dan Perbaikan Transformator Distribusi membutuhkan Staff Marketing yang bisa segera ditempatkan di Sidoarjo, Jawa Timur.

Tanggung Jawab Pekerjaan :
- Membuat dan mengirimkan penawaran harga kepada pelanggan
- Membuat & mengirim Invoice ke customer
- Mengelola serta menginput data pemasaran dan administrasi
- Merencanakan dan menjalankan kampanye komunikasi pemasaran
- Update progress swasta
- Input PO masuk

Keahlian :
• Memiliki kemampuan komunikasi dan presentasi yang baik
• Mampu mengendarai motor/mobil

Kualifikasi :
1. Pendidikan minimal D3, lebih disukai jika dari Jurusan Teknik Elekto dan memiliki minat dalam bidang marketing.
2. Memiliki pengalaman minimal 1 tahun di bidang nya
3. Domisili Sidoarjo dan sekitarnya

Waktu Bekerja :
Senin - Jumat, 08.00 - 17.00

Tunjangan :
Uang Makan
Uang Transport
BPJS","['Good Communication Skills', 'Presentations', 'Motorcyclecar']",https://www.loker.id/pemasaran/komunikasi-pemasaran/staff-marketing-pt-wismatata-eltrajaya-sidoarjo.html
15533852,Guru Teknik Otomasi Industri (TOI),SMK Muhammadiyah 1 Kepanjen,Malang,Pendidikan Dan Pelatihan,Guru Kejuruan,Guru Teknik,Full Time,Junior / Entry Level,2000000,3000000,0,1,2,1,0,0,1,0,0,2025-06-17 09:24:00,"Guru Teknik Otomasi Industri bertugas untuk mengajar dan membimbing siswa dalam bidang otomasi industri, seperti perancangan, pemasangan, dan pemeliharaan sistem otomatisasi. Mereka mengajarkan teori dan praktik otomasi industri, termasuk sistem kontrol, pemrograman PLC, sensor, aktuator, dan robotika industri.

Tanggung Jawab Pekerjaan :
1. Merencanakan dan Menyusun Kurikulum pemebelajaran yang relevan dengan kebutuhan industri
2. Mengajar dan Membimbing Siswa
3. Melakukan Kegiatan Pembelajaran, meliputi penggunaan media pembelajaran dan memotivasi siswa menuju pengembangan keterampilan siswa
4. Berpartisipas dalam kegiatan sekolah
5. Memelihara dan memperbaiki peralatan praktik

Keahlian :
1. Memahami sistem kontrol elektromekanik dan Automatic Transfer Switch (ATS)/Automatic Main Failure (AMF)
2. Memahami sistem kontrol elektronika menggunakan komponen elektronika daya, Variable Speed Drive (VSD), dan mikrokontroler untuk sistem kontrol otomatis (berbasis IoT dan IIoT)
3. Memahami piranti sensor digital dan analog, serta aktuator elektrik yang mendukung otomatisasi industri
4. Memahami sistem kontrol elektro pneumatik dan hidrolik
5. Memahami sistem kontrol industri yang merupakan integrasi fungsi perangkat Programmable Logic Controller (PLC), Human Machine Interface (HMI), modul Input/Output analog, dan Supervisory Control And Data Acquisition (SCADA) pada system otomasi industri
6. Memahami sistem robot industri (handling system) menggunakan sensor, modul kontroler, dan motor stepper atau motor servo

Kualifikasi :
1. Pendidikan minimal S1 atau D4
2. Memiliki kemampuan teknologi informasi
3. Mampu berkomunikasi dengan baik dan siap bekerja dalam tim
4. Tidak sedang mendaftar di program PPPK atau CPNS
5. Tidak sedang mengajar di tempat lain
6. Bersedia mengikuti prosesi seleksi
7. Diutamakan domisili area kota/kab. Malang

Waktu Bekerja :
Senin - Sabtu, 07.00 - 13.20 WIB

Tunjangan :
Uang Transport

Insentif :
Kepanitiaan Kegiatan di Sekolah","['Electromechanical Control System', 'Automatic Transfer Switch Atsautomatic Main Failure Amf', 'Electronic Control System', 'Power Electronic Component', 'Speed Drive Vsd Variable', 'Microcontroller', 'Automatic Control System', 'Iot', 'Iiot', 'Digital Analog Sensor Devices', 'Electric Actuators', 'Industrial Automation', 'Electro Pneumatic Hydraulic Control Systems', 'Industrial Control System', 'Integration', 'Function', 'Plc Logic Controller Programmable Controller Device', 'Human Machine Interface Hmi', 'Analog Inputoutput Module', 'Supervisory Control Data Acquisition Scada', 'Industrial Automation System', 'Robot System Industry Handling System', 'Sensors', 'Controller Modules', 'Stepper Motorcycles', 'Servo Motorcycles']",https://www.loker.id/pendidikan-pelatihan/guru-kejuruan/guru-teknik-otomasi-industri-toi-smk-muhammadiyah-1-kepanjen-malang.html
15193479,Sales Engineer,PT Sarana Belt Indonesia,Surabaya,Sales / Penjualan,Konsultan Penjualan,Sales Engineer,Full Time,Staff / Officer,,,1,1,2,0,0,1,1,0,0,2025-06-17 09:21:00,"PT Sarana Belt Indonesia adalah perusahaan yang bergerak di bidang distributor conveyor belt, dan merupakan authorized distributor untuk brand Habasit. Posisi Sales Executive di PT. Sarana Belt Indonesia ini bersifat full time dan akan bertanggung jawab untuk membangun dan memelihara hubungan dengan customer baru dan lama guna menghasilkan penjualan.

Tanggung Jawab Pekerjaan :
1. Memberikan informasi teknis dan penjelasan produk pada customer
2. Membangun dan memelihara hubungan dengan customer baru dan lama
3. Bekerja sesuai strategi dan target yang telah dibuat
4. Membuat laporan kerja, complain, dll sesuai kebutuhan

Keahlian :
1. Kemampuan dan pengetahuan Sales Engineering, beserta kemampuan problem solving yang baik.
2. Mampu berkomunikasi dengan baik dan efektif untuk mengerti kebutuhan dan keinginan customer
3. Kemampuan negosiasi yang solid

Kualifikasi :
1. Sarjana/Diploma segala jurusan
2. Berpengalaman minimal 1-2 tahun di bidang pemasaran
3. Pengalaman di bidang Teknik/Mesin Industri merupakan nilai plus

Waktu Bekerja :
8.30 - 17.00, Senin - Jumat. Half Day, Sabtu

Insentif :
Komisi penjualan","['Sales Engineering Ability', 'Knowledge', 'Good Problem Solving Abilities', 'Needs', 'Desires', 'Customers', 'Solid Negotiation Capability']",https://www.loker.id/penjualan/konsultan-penjualan/sales-engineer-pt-sarana-belt-indonesia-surabaya.html
13136067,Physical Education / PE Teacher PJOK (Primary- SD),Saint John'S School,Jakarta Barat,Pendidikan Dan Pelatihan,Guru Pendidikan Dasar,Guru Olahraga,Full Time,Junior / Entry Level,,,1,1,10,1,0,0,1,1,0,2025-06-17 09:19:00,"Saint John's School adalah sekolah swasta Katolik dengan pendekatan Kurikulum campuran (Kurikulum Nasional & International- UK) membutuhkan Guru yang mampu mengajarkan PJOK- Olahraga yang bisa mengajar dengan baik, memiliki dedikasi tinggi dalam pendidikan serta menyukai Dunia anak-anak.
Guru yang dimaksud bisa berlatar belakang Serjana Pendidikan Olahraga.

Tanggung Jawab Pekerjaan :
- Mengajar PJOK/ Olahraga dalam Bahasa Indonesia dan Bahasa Inggris
- Memiliki kemauan untuk belajar dan mengembangkan diri
- Mendampingi siswa dalam kegiatan-kegiatan Intrakurikuler, Ko Kurikuler, Extrakurikuler sekolah.

Keahlian :
1. Menguasai pengajaran PJOK-Olahraga tingkat SD
2. Mampu mengajar dan  berkomunikasi dalam Bahasa Indonesia & Bahasa Inggris (Lisan & Tulisan) dengan sangat baik.
3. Menguasai Microsoft Office, Google workspace, Canva for Education
4. Mampu melaksanakan pembelajaran menyenangkan

Kualifikasi :
1. S1 Pendidikan fisika/terkait
2. Fresh graduate silahkan melamar

Waktu Bekerja :
Senin- Jumat Pukul 06.30-15.30

Tunjangan :
Uang Makan,
Uang Transport,
THR

Insentif :
Uang Lembur,
Bonus dedikasi 5/10 tahunan,
Insentif Kehadiran sempurna,","['Elementary School Sports', 'Indonesian', 'Written English', 'Microsoft Office', 'Google Workspace', 'Canva', 'Education', 'Fun Learning']",https://www.loker.id/pendidikan-pelatihan/guru-pendidikan-dasar/physical-education-pe-teacher-pjok-primary-sd-saint-johns-school-jakarta-barat.html
15499127,Barista,Wisteria Coffee Space,Jakarta Utara,Restaurant,Barista,Barista,Contract,Junior / Entry Level,,,1,1,2,1,1,1,1,0,0,2025-06-17 09:19:00,"Wisteria Coffee Space,  Sebuah coffee shop di lokasi perkantoran elit daerah Sunter yang menjual minuman kopi dengan specialized beans, juga minuman non kopi. Saat ini kami membuka lowongan kerja untuk mengisi posisi sebagai Barista

Tanggung Jawab Pekerjaan :
Mempersiapkan dan menyajikan berbagai jenis minuman kopi dan non-kopi sesuai dengan pesanan pelanggan.
Menjaga kebersihan dan kerapihan area kerja serta peralatan.
Memberikan pelayanan yang ramah dan profesional kepada pelanggan.

Keahlian :
1. Mampu menjaga penampilan produk yang dibuat.
2. Mempu mempersiapkan dan membuat bahan baku olahan sesuai kebutuhan
3. Mampu membuat produk sesuai pesanan di captain order dan berdasar resep yang telah ditetapkan.

Kualifikasi :
Pengalaman 1 tahun sebagai barista khusus FULL TIME.
Kami juga menerima part time, tidak perlu pengalaman yang penting mau belajar.

Waktu Bekerja :
tergantung part time / full time","['Appearance', 'Product', 'Processed Raw Materials', 'Products', 'Orders', 'Captain Order', 'Predetermined Recipes']",https://www.loker.id/restaurant/barista/barista-wisteria-coffee-space-jakarta-utara.html
15651488,Kitchen Staff,Zhenshi Holding Group Co Ltd,Jakarta Selatan,Restaurant,Cook Helper,Kitchen Staff,Full Time,Staff / Officer,,,1,1,2,0,1,0,0,0,0,2025-06-17 09:15:00,"Zhenshi Holding Group Co., Ltd membuka kesempatan bagi kandidat profesional untuk bergabung sebagai Kitchen Staff. Posisi ini bertanggung jawab dalam pengelolaan operasional kantin serta memberikan pelayanan terbaik kepada tamu, termasuk tamu VIP, demi menjaga standar kenyamanan dan kepuasan pelanggan perusahaan.

Tanggung Jawab Pekerjaan :
1.Mengelola seluruh operasional harian kantin secara efisien
2.Menyiapkan dan menyajikan makanan sesuai standar kebersihan dan kualitas
3.Mengatur serta menyambut kedatangan tamu, termasuk tamu VIP
4.Memastikan kebutuhan konsumsi dan kenyamanan tamu terpenuhi dengan baik
5.Menjaga kebersihan area kerja dan peralatan dapur setiap saat

Keahlian :
•	Pemahaman operasional dapur dan pelayanan makanan
•	Memiliki kemampuan dasar bahasa mandarin akan lebih disukai

Kualifikasi :
•	Berpengalaman di bidang F&B/hospitality
•	Pendidikan minimal SMA/SMK

Tunjangan :
•	THR
•	BPJS
•	Asuransi swasta
•	MCU","['Kitchen Operational Food Services', 'Basic Ability', 'Mandarin']",https://www.loker.id/restaurant/helper-kitchen/kitchen-staff-zhenshi-holding-group-co-ltd-jakarta-selatan.html
15259738,Teknisi Junior (Mesin Packaging),PT Total Solusindo Mesin,Surabaya,Teknik,Teknik Mesin,Teknisi Mesin,Full Time,Junior / Entry Level,,,1,1,2,0,1,1,1,0,0,2025-06-17 09:13:00,"PT TOTAL SOLUSINDO MESIN merupakan perusahaan yang bergerak dibidang mesin packaging sedang membutuhkan Asisten Teknisi yang berminat di mesin pengemasan .

Tanggung Jawab Pekerjaan :
Membuat surat tugas dan kunjangan kerja teknisi dan membuat laporan istalasi mesin .
merekap data technical form sparpart / mesin
melakukan perawatan dan perbaikan mesin pengemasan
menginstal mesin pengemasan baru dan memastikan fungsi dengan baik

Keahlian :
Memiliki ketertarikan istalasi mesin
Paham dan menguasai dasar dasar listrik
Mampu bekerjasama dengan tim , Jujur dan bertanggung jawab
Dapat mengoperasikan komputer

Kualifikasi :
Pendidikan Minimal SMA/K Sederajat
Memiliki pengalaman di bidang terkait

Waktu Bekerja :
Jam 8 s/d 17, Senin - Jum'at

Tunjangan :
Uang Transport","['Engine', 'Machine', 'Basis', 'Electricity', 'Team', 'Computer']",https://www.loker.id/teknik/mesin/teknisi-junior-mesin-packaging-pt-total-solusindo-mesin-surabaya.html
15198474,Penjahit,Penjahit Risma Busana,Jakarta Barat,Keterampilan & Jasa,Penjahit & Konveksi,Penjahit & Konveksi,Full Time,Staff / Officer,3000000,4000000,0,1,2,1,1,1,0,0,0,2025-06-17 09:10:00,"Penjahit Risma Busana bergerak di bidang pembuatan kebaya, baju dan lainnya saat ini kami sedang membuka posisi penjahit .

Tanggung Jawab Pekerjaan :
1. Menyelesaikan seluruh tahapan pekerjaan jahitan mulai dari pembuatan pola, pemotongan kain, proses jahit, hingga fitting.
2. Melakukan revisi jahitan jika ada perubahan atau perbaikan yang diperlukan.
3. Menghasilkan jahitan yang rapi, halus, dan berkualitas tinggi sesuai dengan standar butik.

Keahlian :
1. Bisa bikin pola, potong kain, Jahit & obras
2. Mahir menggunakan mesin jahit high speed dan obras

Kualifikasi :
1. Pendidikan Minimal SMA/K Sederajat (Terbuka untuk Fresh Graduate)
2. Pengalaman di bidang yang sama minimal 1 Tahun .

Waktu Bekerja :
Jam 8.00 - 17.00

Tunjangan :
- Uang Transport jika tidak tinggal di mess
- Disediakan mess","['Patterns', 'Cut Cloth', 'Obras', 'High Speed Sewing Machines', 'Obras']",https://www.loker.id/pekerjaan-umum/sewing/penjahit-penjahit-risma-busana-jakarta-barat-2.html
15532507,Dokter Spesialis Kesehatan Jiwa,Apotek Barokah Farma Jogja,Yogyakarta,Kesehatan & Medis,Dokter Spesialis,Dokter Spesialis Kejiwaan,Full Time,Manager / Assistant Manager,15000000,20000000,0,1,2,1,0,0,0,1,1,2025-06-17 09:08:00,"Apotek Barokah Farma yang berlokasi di Yogyakarta membuka kesempatan bagi Dokter Spesialis Kejiwaan yang berdedikasi dan profesional untuk bergabung dalam tim kami. Kami berkomitmen memberikan pelayanan kesehatan mental terbaik bagi masyarakat dengan dukungan tenaga medis yang kompeten dan berpengalaman.

Tanggung Jawab Pekerjaan :
- Melakukan konsultasi dan pemeriksaan pasien dengan gangguan kejiwaan.
- Memberikan diagnosis dan terapi yang tepat sesuai dengan kondisi pasien.
- Memberikan edukasi dan konseling terkait kesehatan mental kepada pasien dan keluarga.
- Bekerjasama dengan tim apotek dan tenaga kesehatan lain untuk memastikan pelayanan yang holistik.
- Melakukan pencatatan medis dan laporan sesuai standar yang berlaku.
- Mengikuti perkembangan ilmu kejiwaan dan menerapkannya dalam praktik sehari-hari.

Keahlian :
- Memiliki kemampuan komunikasi yang baik dan empati tinggi terhadap pasien.

Kualifikasi :
- Pendidikan minimal Dokter Spesialis Kejiwaan yang terdaftar dan memiliki STR yang masih berlaku.
- Memiliki pengalaman minimal 2 tahun di bidang psikiatri atau kejiwaan.
- Bersedia bekerja dengan jadwal yang fleksibel sesuai kebutuhan apotek.
- Memiliki sertifikat pelatihan tambahan di bidang kejiwaan akan menjadi nilai tambah.

Tunjangan :
Apartmen dan Mobil Dinas
Tunjangan kesehatan dan fasilitas lainnya.

Insentif :
Lembur per jam","['Good Communication Skills', 'High Empathy', 'Patients']",https://www.loker.id/kesehatan-dan-kedokteran/dokter-spesialis/dokter-spesialis-kesehatan-jiwa-apotek-barokah-farma-jogja-yogyakarta.html
15648990,Admin Sosial Media,PT Sinarselaras Lestari Aluminium,Jakarta Barat,Marketing / Pemasaran,Content Marketing,Admin Social Media,Full Time,Staff / Officer,3000000,4000000,0,1,5,0,1,1,1,0,0,2025-06-17 09:07:00,"PT. Sinar Selaras Lestari Alumunium merupakan perusahaan jasa / manufaktur aksesoris komponen. Saat ini kami sedang membutuhkan karyawan yang berpengalaman di bidang sosial media dan eccomerce.

Tanggung Jawab Pekerjaan :
- Membuat konten video dan gambar untuk sosial media (IG, TikTok, Facebook), termasuk dokumentasi kegiatan menggunakan HP dari perusahaan.
- Melakukan video dan gambar editing (menggunakan Canva, CapCut, atau tools sejenis).
- Menyusun caption, memilih hashtag, dan menjadwalkan upload konten secara rutin.
- Melakukan riset tren konten di sosial media
- Memantau feedback dari follower, insight performa konten, dan menyusun laporan sederhana.
- Membalas DM/komen di sosial media.

Keahlian :
- Penguasaan platform media sosial seperti Instagram, Facebook, TikTok, dan lainnya
- Memahami dasar-dasar e-commerce dan cara optimasinya di marketplace

Kualifikasi :
- Minimal lulusan SMA/SMK (diutamakan DKV, Komunikasi, Marketing atau jurusan sejenis)
- Terbiasa menggunakan sosial media (Instagram, TikTok, Facebook).
- Mampu mengambil dan mengedit konten (foto/video) dengan HP atau laptop/komputer.
- Tidak keberatan terlibat dalam proses dokumentasi di lapangan (pabrik, toko, dll).
- Pengalaman tidak wajib, tapi portofolio atau akun konten pribadi aktif adalah nilai tambah.

Waktu Bekerja :
Senin - Jumat : 08.00 - 16.00","['Mastery', 'Social Media Platforms', 'Instagram', 'Facebook', 'Tiktok', 'Basis', 'Ecommerce', 'Marketplace']",https://www.loker.id/pemasaran/content-marketing/admin-sosial-media-pt-sinarselaras-lestari-aluminium-jakarta-barat.html
15087844,Mechanical Engineering,PT Indo Sutech Sejahtera,Demak,Teknik,Teknik Mesin,Mechanical Engineer,Full Time,Staff / Officer,,,1,1,2,0,0,1,1,0,0,2025-06-17 09:06:00,"PT Indo Sutech Sejahtera, perusahaan yang bergerak di bidang engineering, pengadaan, dan konstruksi untuk pabrik gula, sedang mencari individu berbakat dan berpengalaman untuk bergabung sebagai Mechanical Engineering

Tanggung Jawab Pekerjaan :
Bertanggung jawab dalam perancangan dan pengembangan solusi teknis di bidang mekanikal untuk proyek-proyek pabrik gula.
Melakukan pengawasan dan pengecekan kualitas dalam proses engineering, memastikan semua aspek teknis sesuai dengan standar dan spesifikasi yang ditetapkan.

Keahlian :
Mampu mengoperasikan AutoCAD 2D / 3D dan Solid Work
Mampu berkomunikasi dan menulis dalam bahasa Inggris Min. Pasif

Kualifikasi :
D3 / S1 jurusan Teknik Mesin atau Teknik Industri
Berpengalaman min 1 tahun di bidang yang sama
Kesediaan untuk ditempatkan di area lokasi proyek di seluruh Indonesia

Waktu Bekerja :
Senin s.d jum'at 08.30 - 14.00 Wib, Sabtu 08.30 - 14.00 Wib","['Autocad 2D', '3D', 'Solid Work', 'English']",https://www.loker.id/teknik/mesin/mechanical-engineering-pt-indo-sutech-sejahtera-demak.html
